House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,Term Addr,DA/PSA,CLLI8,NPANNX,ADDR_ID,NSP_INQ_ID,LU_ID,DA_Ready,Granite Qual - Bit 15 BO Type,Op Ready,OVALS Qual,Forced Ind,Working TN Status
"123","WEATHERLY CV","SLIDELL","70458","","","","","","","F 123 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7XSU""","=""F107b27e265""","=""136D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"124","WEATHERLY CV","SLIDELL","70458","","","","","","","F 128 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7VMH""","=""D1a68df7abc""","=""1SS71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"125","WEATHERLY CV","SLIDELL","70458","","","","","","","F 123 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7NE5""","=""F107b280f2e""","=""1CEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"126","WEATHERLY CV","SLIDELL","70458","","","","","","","F 128 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O81JG""","=""N124955cdfe4""","=""1EEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"127","WEATHERLY CV","SLIDELL","70458","","","","","","","F 127 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7O8X""","=""F107b28223a""","=""1GEL5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"128","WEATHERLY CV","SLIDELL","70458","","","","","","","F 128 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7ZQS""","=""F107b282bbf""","=""1IEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"129","WEATHERLY CV","SLIDELL","70458","","","","","","","F 131 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7X88""","=""F107b28351f""","=""1KEL5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"130","WEATHERLY CV","SLIDELL","70458","","","","","","","F 132 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7UBK""","=""F107b283ea4""","=""1MEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"131","WEATHERLY CV","SLIDELL","70458","","","","","","","F 127 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O83DS""","=""N124955cf038""","=""1OEL5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"132","WEATHERLY CV","SLIDELL","70458","","","","","","","F 132 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O81Q3""","=""F107b28518f""","=""1QEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"133","WEATHERLY CV","SLIDELL","70458","","","","","","","F 131 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7MRH""","=""F107b27f5b5""","=""176D6""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"134","WEATHERLY CV","SLIDELL","70458","","","","","","","F 134 WEATHERLY CV","611302","SLIDLAMA","985641","=""00000O7T3R""","=""F107b285b56""","=""1SEL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"101","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 106 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O80N7""","=""F107b286000""","=""1TFLH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"103","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 103 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O812D""","=""D1a68df7b57""","=""1UQC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","WINDWARD PASSAGE","SLIDELL","70458","APT","HOUSE","","","","","F 105 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7PFO""","=""N1279e87398f""","=""1A7B5.6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"105","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 105 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7R0U""","=""F107b2818ba""","=""1EGDB.E""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"106","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 106 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7PNY""","=""F107b281260""","=""1D4D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"107","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 105 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O812W""","=""N124955ced89""","=""1TJ8O.P""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"108","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 108 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O833D""","=""F107b282561""","=""1H4D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"109","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 105 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7V8M""","=""D1a68df78c2""","=""1MN71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"110","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 112 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7XVW""","=""N12abcc3b5b5""","=""1M13J.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"111","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 111 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7PJ8""","=""F107b27f3e6""","=""16QC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"112","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 112 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7PED""","=""F107b27fd79""","=""18S71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"113","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 113 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7RDG""","=""F107b2856dd""","=""1RH5D""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"114","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 114 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7NR8""","=""F107b281310""","=""1D9DH.O""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"115","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 113 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7UIB""","=""F107b27e04b""","=""12O71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"117","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 113 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O8BUN""","=""F107b286655""","=""1UPC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"118","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 118 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7R6S""","=""F107b28458a""","=""1NU5C.2""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"119","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 117 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7Y4Y""","=""N12abcc3b4e4""","=""13R3L.1""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"120","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 118 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7VRW""","=""F107b2801d0""","=""19NEH""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"121","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 121 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7ZFV""","=""D1a68df778f""","=""1IQC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"122","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 122 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O815B""","=""F107b282f4b""","=""1J7EB.5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"123","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 121 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7NAM""","=""F107b281a3e""","=""1EQC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"124","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 122 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7SEQ""","=""F107b281136""","=""1CS71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"125","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 125 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7N3L""","=""F107b28072e""","=""1AQC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"127","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 125 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7Q8R""","=""F107b2852db""","=""1QN71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"128","WINDWARD PASSAGE","SLIDELL","70458","UNIT","X-BOX","","","","","OPP 128 WINDWARD PASSAGE","611302","SLIDLAMA","985641","=""00000O7PE5""","=""F107b2820be""","=""1G4JF.5""","FTTN","Not Ready","FTTN","","","Y"
"128","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 128 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O80HU""","=""F107b2841c9""","=""1N4D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"129","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 125 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O83FO""","=""F107b28660d""","=""1UN71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"130","WINDWARD PASSAGE","SLIDELL","70458","UNIT","X-BOX","","","","","F 130 WINDWARD PASSAGE","611302","SLIDLAMA","985641","=""00000O7RHP""","=""F107b2865e1""","=""1ULSI.C""","FTTN","Not Ready","FTTN","","","Y"
"130","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 132 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7NEQ""","=""F107b282423""","=""1GS71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"132","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 132 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O80G0""","=""N12abcc3b5fe""","=""1K9AE.8""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"202","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 200 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7TVK""","=""F107b282ef7""","=""1J5D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"203","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 203 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7MJS""","=""F107b28231f""","=""1GKL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"205","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 207 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7Z5A""","=""F107b2858bf""","=""1RTC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"206","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 206 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7VH1""","=""F107b2835f7""","=""1KKL5""","FTTN","Not Ready","FTTN","FTTN-BP","Dynamic",""
"207","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 207 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7RCC""","=""F107b286b9d""","=""1VTC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"208","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 208 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O83KH""","=""D1a68df7834""","=""1KS71""","FTTN","Not Ready","FTTN","FTTN","Forced Green",""
"209","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 211 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7TQN""","=""F107b280c01""","=""1BP71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"210","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 208 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7XLN""","=""F107b281be2""","=""1F5D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"211","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 211 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7WJG""","=""M1585f1e945""","=""17P71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"212","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 214 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7OBM""","=""F107b283f90""","=""1MKL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic","Y"
"213","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 215 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7VOJ""","=""F107b2848e4""","=""1OKL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"214","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 216 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7ZBK""","=""F107b28528c""","=""1QKL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"215","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 215 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O83RU""","=""F107b285c19""","=""1SKL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"216","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 216 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O829I""","=""F107b2865b3""","=""1UKL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"217","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 219 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7YD2""","=""F107b27d6a1""","=""10LL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"219","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 219 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7W5T""","=""F107b27e971""","=""14LL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"300","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 300 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7VFE""","=""N124955cd757""","=""1GLL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"304","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 304 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O80KU""","=""F107b2830a3""","=""1JG73""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"305","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 304 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7RAY""","=""F107b27d695""","=""10LE9""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"306","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 304 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O80HA""","=""F107b283618""","=""1KLL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"308","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 308 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7X5O""","=""N124955cf597""","=""1MLL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"310","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 308 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7U42""","=""N124955ce6c3""","=""1OLL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"312","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 312 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7X1V""","=""D1a68df7a03""","=""1QLL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"314","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 312 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7NQY""","=""F107b285c3d""","=""1SLL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"316","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 316 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7V7Y""","=""D1a68df7b4d""","=""1ULL5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"318","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 316 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7W1E""","=""D1a68df7245""","=""10ML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"320","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 320 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7QQL""","=""F107b282f74""","=""1J8D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"322","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 320 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7ULE""","=""F107b27e008""","=""12ML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"324","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 324 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7YZD""","=""F107b27e9a7""","=""14ML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"325","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 325 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7SLX""","=""F107b27f350""","=""16ML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"326","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 324 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7SWZ""","=""F107b281c64""","=""1F8D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"329","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 325 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O801G""","=""F107b2806a6""","=""1AML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"400","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 404 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7TBB""","=""F107b284245""","=""1N7D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"401","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 401 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7Z7Z""","=""F107b284051""","=""1MQC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"402","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 404 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7ZXK""","=""F107b282f48""","=""1J7D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"404","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 404 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O83Y5""","=""F107b281068""","=""1CML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"405","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 405 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O83TG""","=""F107b2819ab""","=""1EML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"407","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 405 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7O2P""","=""F107b282360""","=""1GML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"408","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 408 WINDWARD PASSAGE","611302","SLIDLAMA","985641","=""00000O7TFC""","=""F107b28551e""","=""1R6D6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"410","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 410 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7MNU""","=""F107b27fd9c""","=""18T71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"411","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 411 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7XIP""","=""D1a68df7881""","=""1LRC6""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"412","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 414 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7R36""","=""F107b28363c""","=""1KML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"413","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 415 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O80GS""","=""N12abcc3b5ae""","=""1UM43.P""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"414","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 414 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O7X9E""","=""D1a68df7391""","=""14T71""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
"415","WINDWARD PASSAGE","SLIDELL","70458","","","","","","","F 415 WINDWARD PASSAGE ST","611302","SLIDLAMA","985641","=""00000O830S""","=""F107b28493a""","=""1OML5""","FTTN","Not Ready","FTTN","FTTN","Dynamic",""
